CustomerID,Recency,Frequency,Monetary,Cluster,Segment
14436,99,1,89.06,1,Segmen 2 (peringkat belanja 2)
14437,366,1,63.0,1,Segmen 2 (peringkat belanja 2)
14438,307,1,131.9,1,Segmen 2 (peringkat belanja 2)
14439,320,1,2661.24,1,Segmen 2 (peringkat belanja 2)
14440,9,5,2357.6800000000003,0,Segmen 1 (peringkat belanja 1)
14441,1,4,1712.89,0,Segmen 1 (peringkat belanja 1)
14442,205,2,1589.82,1,Segmen 2 (peringkat belanja 2)
14443,54,4,1420.2,0,Segmen 1 (peringkat belanja 1)
14446,1,4,1010.35,0,Segmen 1 (peringkat belanja 1)
14447,19,5,1163.23,0,Segmen 1 (peringkat belanja 1)
14448,10,2,375.35,1,Segmen 2 (peringkat belanja 2)
14449,19,4,885.8,0,Segmen 1 (peringkat belanja 1)
14450,181,3,483.25,1,Segmen 2 (peringkat belanja 2)
14451,61,2,643.9,1,Segmen 2 (peringkat belanja 2)
14452,11,2,259.05,1,Segmen 2 (peringkat belanja 2)
14453,191,1,119.93,1,Segmen 2 (peringkat belanja 2)
14456,6,9,3017.28,0,Segmen 1 (peringkat belanja 1)
14457,311,1,113.64,1,Segmen 2 (peringkat belanja 2)
14459,156,1,1837.92,1,Segmen 2 (peringkat belanja 2)
14460,111,3,434.34,1,Segmen 2 (peringkat belanja 2)
14461,149,3,2103.06,1,Segmen 2 (peringkat belanja 2)
14462,67,11,1980.57,0,Segmen 1 (peringkat belanja 1)
14463,99,3,529.62,1,Segmen 2 (peringkat belanja 2)
14465,247,3,1038.44,1,Segmen 2 (peringkat belanja 2)
14466,30,7,2272.4,0,Segmen 1 (peringkat belanja 1)
14467,18,4,596.26,0,Segmen 1 (peringkat belanja 1)
14470,12,2,461.19,1,Segmen 2 (peringkat belanja 2)
14472,104,8,1852.67,0,Segmen 1 (peringkat belanja 1)
14473,75,2,234.34000000000003,1,Segmen 2 (peringkat belanja 2)
14474,47,1,547.66,1,Segmen 2 (peringkat belanja 2)
14475,72,3,925.85,1,Segmen 2 (peringkat belanja 2)
14476,258,1,193.0,1,Segmen 2 (peringkat belanja 2)
14477,20,4,1309.6,0,Segmen 1 (peringkat belanja 1)
14479,254,2,316.25,1,Segmen 2 (peringkat belanja 2)
14480,12,1,279.05,1,Segmen 2 (peringkat belanja 2)
14481,165,2,636.51,1,Segmen 2 (peringkat belanja 2)
14482,19,6,2022.81,0,Segmen 1 (peringkat belanja 1)
14483,282,1,137.1,1,Segmen 2 (peringkat belanja 2)
14484,51,1,321.92,1,Segmen 2 (peringkat belanja 2)
14485,39,1,162.8,1,Segmen 2 (peringkat belanja 2)
14487,27,6,1165.48,0,Segmen 1 (peringkat belanja 1)
14488,68,1,1064.28,1,Segmen 2 (peringkat belanja 2)
14489,208,1,463.38,1,Segmen 2 (peringkat belanja 2)
14491,176,2,340.93,1,Segmen 2 (peringkat belanja 2)
14493,8,5,2383.2400000000002,0,Segmen 1 (peringkat belanja 1)
14494,26,1,139.56,1,Segmen 2 (peringkat belanja 2)
14495,51,2,123.8,1,Segmen 2 (peringkat belanja 2)
14496,312,2,538.8100000000001,1,Segmen 2 (peringkat belanja 2)
14497,310,1,475.37,1,Segmen 2 (peringkat belanja 2)
14498,43,5,1957.32,0,Segmen 1 (peringkat belanja 1)
14499,27,3,808.44,0,Segmen 1 (peringkat belanja 1)
14500,89,3,356.85,1,Segmen 2 (peringkat belanja 2)
14501,184,2,251.21,1,Segmen 2 (peringkat belanja 2)
14502,20,11,2429.83,0,Segmen 1 (peringkat belanja 1)
14503,4,6,3543.26,0,Segmen 1 (peringkat belanja 1)
14504,48,4,673.26,1,Segmen 2 (peringkat belanja 2)
14505,18,8,5859.43,0,Segmen 1 (peringkat belanja 1)
14506,18,5,1960.65,0,Segmen 1 (peringkat belanja 1)
14507,24,6,1367.88,0,Segmen 1 (peringkat belanja 1)
14508,23,2,268.05,1,Segmen 2 (peringkat belanja 2)
14511,12,5,1314.81,0,Segmen 1 (peringkat belanja 1)
14512,188,2,275.28,1,Segmen 2 (peringkat belanja 2)
14513,101,3,455.59000000000003,1,Segmen 2 (peringkat belanja 2)
14514,62,3,990.2,1,Segmen 2 (peringkat belanja 2)
14515,18,6,2076.89,0,Segmen 1 (peringkat belanja 1)
14517,34,2,330.45,1,Segmen 2 (peringkat belanja 2)
14518,65,1,174.37,1,Segmen 2 (peringkat belanja 2)
14520,2,2,270.6,0,Segmen 1 (peringkat belanja 1)
14522,25,4,974.54,0,Segmen 1 (peringkat belanja 1)
14523,109,1,241.09,1,Segmen 2 (peringkat belanja 2)
14524,32,9,1843.83,0,Segmen 1 (peringkat belanja 1)
14525,20,9,4215.9,0,Segmen 1 (peringkat belanja 1)
14527,3,55,8507.13,0,Segmen 1 (peringkat belanja 1)
14528,38,1,364.21999999999997,1,Segmen 2 (peringkat belanja 2)
14529,61,3,578.61,1,Segmen 2 (peringkat belanja 2)
14530,26,6,2862.11,0,Segmen 1 (peringkat belanja 1)
14532,237,4,932.85,1,Segmen 2 (peringkat belanja 2)
14533,25,7,1949.72,0,Segmen 1 (peringkat belanja 1)
14534,3,18,4397.3,0,Segmen 1 (peringkat belanja 1)
14535,61,3,2854.84,0,Segmen 1 (peringkat belanja 1)
14536,260,1,170.95,1,Segmen 2 (peringkat belanja 2)
14537,58,1,355.56,1,Segmen 2 (peringkat belanja 2)
14538,65,2,388.25,1,Segmen 2 (peringkat belanja 2)
14539,16,2,537.48,1,Segmen 2 (peringkat belanja 2)
14540,10,3,952.66,0,Segmen 1 (peringkat belanja 1)
14541,59,8,1453.35,0,Segmen 1 (peringkat belanja 1)
14542,186,1,103.25,1,Segmen 2 (peringkat belanja 2)
14543,29,16,3599.73,0,Segmen 1 (peringkat belanja 1)
14544,25,2,2004.3,0,Segmen 1 (peringkat belanja 1)
14546,6,5,2573.93,0,Segmen 1 (peringkat belanja 1)
14547,4,8,3974.75,0,Segmen 1 (peringkat belanja 1)
14548,151,2,652.8,1,Segmen 2 (peringkat belanja 2)
14549,312,1,289.24,1,Segmen 2 (peringkat belanja 2)
14550,11,2,757.37,0,Segmen 1 (peringkat belanja 1)
14551,19,2,186.23,1,Segmen 2 (peringkat belanja 2)
14552,152,1,164.22,1,Segmen 2 (peringkat belanja 2)
14553,20,5,859.27,0,Segmen 1 (peringkat belanja 1)
14554,11,4,2279.4900000000002,0,Segmen 1 (peringkat belanja 1)
14555,58,2,312.54,1,Segmen 2 (peringkat belanja 2)
14557,86,1,788.38,1,Segmen 2 (peringkat belanja 2)
14560,8,22,2237.77,0,Segmen 1 (peringkat belanja 1)
14561,76,3,1080.76,1,Segmen 2 (peringkat belanja 2)
14562,4,18,5006.77,0,Segmen 1 (peringkat belanja 1)
14565,96,4,3099.12,0,Segmen 1 (peringkat belanja 1)
14566,111,1,1432.0,1,Segmen 2 (peringkat belanja 2)
14567,57,2,1530.3600000000001,1,Segmen 2 (peringkat belanja 2)
14569,2,1,227.39,1,Segmen 2 (peringkat belanja 2)
14570,281,2,218.06,1,Segmen 2 (peringkat belanja 2)
14572,4,7,2804.54,0,Segmen 1 (peringkat belanja 1)
14573,180,9,1639.82,0,Segmen 1 (peringkat belanja 1)
14576,373,1,35.400000000000006,1,Segmen 2 (peringkat belanja 2)
14577,13,4,859.71,0,Segmen 1 (peringkat belanja 1)
14578,4,1,168.63,1,Segmen 2 (peringkat belanja 2)
14581,17,1,138.6,1,Segmen 2 (peringkat belanja 2)
14582,41,1,114.11,1,Segmen 2 (peringkat belanja 2)
14583,6,5,986.96,0,Segmen 1 (peringkat belanja 1)
14584,170,4,1033.06,1,Segmen 2 (peringkat belanja 2)
14585,51,1,157.05,1,Segmen 2 (peringkat belanja 2)
14586,277,1,237.36,1,Segmen 2 (peringkat belanja 2)
14587,19,9,1580.29,0,Segmen 1 (peringkat belanja 1)
14589,372,1,39.75,1,Segmen 2 (peringkat belanja 2)
14591,16,4,1320.21,0,Segmen 1 (peringkat belanja 1)
14592,36,3,557.94,1,Segmen 2 (peringkat belanja 2)
14593,22,3,617.15,1,Segmen 2 (peringkat belanja 2)
14594,8,2,363.33,1,Segmen 2 (peringkat belanja 2)
14595,20,6,1740.6,0,Segmen 1 (peringkat belanja 1)
14597,12,2,866.24,0,Segmen 1 (peringkat belanja 1)
14598,45,1,221.97,1,Segmen 2 (peringkat belanja 2)
14600,306,1,393.33000000000004,1,Segmen 2 (peringkat belanja 2)
14601,11,1,213.96,1,Segmen 2 (peringkat belanja 2)
14603,275,1,660.0,1,Segmen 2 (peringkat belanja 2)
14606,2,93,12076.15,0,Segmen 1 (peringkat belanja 1)
14607,16,14,16209.5,0,Segmen 1 (peringkat belanja 1)
14608,5,4,1785.15,0,Segmen 1 (peringkat belanja 1)
14609,73,4,601.56,1,Segmen 2 (peringkat belanja 2)
14616,243,3,406.08000000000004,1,Segmen 2 (peringkat belanja 2)
14618,10,3,553.44,0,Segmen 1 (peringkat belanja 1)
14619,246,1,394.44,1,Segmen 2 (peringkat belanja 2)
14620,206,2,412.78000000000003,1,Segmen 2 (peringkat belanja 2)
14621,2,5,1788.3600000000001,0,Segmen 1 (peringkat belanja 1)
14622,185,1,320.58000000000004,1,Segmen 2 (peringkat belanja 2)
14623,33,5,886.7,0,Segmen 1 (peringkat belanja 1)
14624,58,2,225.85,1,Segmen 2 (peringkat belanja 2)
14625,197,2,899.63,1,Segmen 2 (peringkat belanja 2)
14626,24,4,2791.27,0,Segmen 1 (peringkat belanja 1)
14628,92,2,671.96,1,Segmen 2 (peringkat belanja 2)
14629,5,2,955.26,0,Segmen 1 (peringkat belanja 1)
14631,51,3,1006.98,1,Segmen 2 (peringkat belanja 2)
14632,263,1,114.56,1,Segmen 2 (peringkat belanja 2)
14633,267,1,344.90000000000003,1,Segmen 2 (peringkat belanja 2)
14636,37,2,609.85,1,Segmen 2 (peringkat belanja 2)
14638,51,1,443.6,1,Segmen 2 (peringkat belanja 2)
14639,53,6,2984.49,0,Segmen 1 (peringkat belanja 1)
14640,25,6,2107.38,0,Segmen 1 (peringkat belanja 1)
14641,22,1,110.46,1,Segmen 2 (peringkat belanja 2)
14642,59,1,96.12,1,Segmen 2 (peringkat belanja 2)
14643,171,2,693.8100000000001,1,Segmen 2 (peringkat belanja 2)
14644,68,2,830.76,1,Segmen 2 (peringkat belanja 2)
14645,157,2,597.09,1,Segmen 2 (peringkat belanja 2)
14646,2,73,280206.02,0,Segmen 1 (peringkat belanja 1)
14647,202,1,236.04000000000002,1,Segmen 2 (peringkat belanja 2)
14649,5,4,1402.59,0,Segmen 1 (peringkat belanja 1)
14651,68,2,653.75,1,Segmen 2 (peringkat belanja 2)
14652,78,1,114.18,1,Segmen 2 (peringkat belanja 2)
14653,2,7,1926.65,0,Segmen 1 (peringkat belanja 1)
14655,9,4,1932.23,0,Segmen 1 (peringkat belanja 1)
14656,170,2,291.05,1,Segmen 2 (peringkat belanja 2)
14657,18,4,848.22,0,Segmen 1 (peringkat belanja 1)
14658,6,2,247.15,1,Segmen 2 (peringkat belanja 2)
14659,9,9,2529.93,0,Segmen 1 (peringkat belanja 1)
14660,87,2,285.74,1,Segmen 2 (peringkat belanja 2)
14661,27,1,107.95,1,Segmen 2 (peringkat belanja 2)
14662,29,4,741.37,0,Segmen 1 (peringkat belanja 1)
14664,20,2,636.24,1,Segmen 2 (peringkat belanja 2)
14665,61,5,1835.7,0,Segmen 1 (peringkat belanja 1)
14666,25,1,195.25,1,Segmen 2 (peringkat belanja 2)
14667,11,25,9175.04,0,Segmen 1 (peringkat belanja 1)
14669,242,3,1259.24,1,Segmen 2 (peringkat belanja 2)
14670,281,2,392.86,1,Segmen 2 (peringkat belanja 2)
14672,235,2,765.55,1,Segmen 2 (peringkat belanja 2)
14673,4,5,1736.4,0,Segmen 1 (peringkat belanja 1)
14675,17,1,596.36,1,Segmen 2 (peringkat belanja 2)
14676,32,6,2548.2400000000002,0,Segmen 1 (peringkat belanja 1)
14680,26,16,28754.11,0,Segmen 1 (peringkat belanja 1)
14681,72,3,498.95,1,Segmen 2 (peringkat belanja 2)
14682,188,2,52.0,1,Segmen 2 (peringkat belanja 2)
14684,26,5,1201.51,0,Segmen 1 (peringkat belanja 1)
14687,107,1,628.38,1,Segmen 2 (peringkat belanja 2)
14688,8,21,5579.1,0,Segmen 1 (peringkat belanja 1)
14689,209,1,112.8,1,Segmen 2 (peringkat belanja 2)
14690,45,2,355.05,1,Segmen 2 (peringkat belanja 2)
14691,31,5,2114.33,0,Segmen 1 (peringkat belanja 1)
14692,138,4,591.55,1,Segmen 2 (peringkat belanja 2)
14693,265,1,172.9,1,Segmen 2 (peringkat belanja 2)
14696,5,7,2078.95,0,Segmen 1 (peringkat belanja 1)
14697,219,2,188.60999999999999,1,Segmen 2 (peringkat belanja 2)
14698,2,5,1217.27,0,Segmen 1 (peringkat belanja 1)
14699,215,1,109.13000000000001,1,Segmen 2 (peringkat belanja 2)
14700,33,3,2195.1,0,Segmen 1 (peringkat belanja 1)
14701,11,9,2526.09,0,Segmen 1 (peringkat belanja 1)
14702,2,17,3251.79,0,Segmen 1 (peringkat belanja 1)
14703,15,1,318.17,1,Segmen 2 (peringkat belanja 2)
14704,12,9,1493.96,0,Segmen 1 (peringkat belanja 1)
14705,199,1,179.0,1,Segmen 2 (peringkat belanja 2)
14708,3,3,1126.37,0,Segmen 1 (peringkat belanja 1)
14709,16,13,4921.04,0,Segmen 1 (peringkat belanja 1)
14710,15,4,599.48,0,Segmen 1 (peringkat belanja 1)
14711,11,11,2839.62,0,Segmen 1 (peringkat belanja 1)
14712,30,3,917.07,0,Segmen 1 (peringkat belanja 1)
14713,10,11,2662.2,0,Segmen 1 (peringkat belanja 1)
14714,25,1,160.19,1,Segmen 2 (peringkat belanja 2)
14715,25,4,867.38,0,Segmen 1 (peringkat belanja 1)
14716,44,2,307.51,1,Segmen 2 (peringkat belanja 2)
14719,2,5,1581.84,0,Segmen 1 (peringkat belanja 1)
14720,6,3,663.81,0,Segmen 1 (peringkat belanja 1)
14722,148,1,180.42000000000002,1,Segmen 2 (peringkat belanja 2)
14723,11,6,1122.3600000000001,0,Segmen 1 (peringkat belanja 1)
14725,25,1,655.58,1,Segmen 2 (peringkat belanja 2)
14727,275,1,268.58,1,Segmen 2 (peringkat belanja 2)
14729,374,1,313.49,1,Segmen 2 (peringkat belanja 2)
14730,2,8,1897.57,0,Segmen 1 (peringkat belanja 1)
14731,48,3,380.02,1,Segmen 2 (peringkat belanja 2)
14732,9,8,2702.4900000000002,0,Segmen 1 (peringkat belanja 1)
14733,17,12,9585.91,0,Segmen 1 (peringkat belanja 1)
14735,4,32,6065.69,0,Segmen 1 (peringkat belanja 1)
14737,4,3,1164.55,0,Segmen 1 (peringkat belanja 1)
14738,43,7,1314.45,0,Segmen 1 (peringkat belanja 1)
14739,5,7,3902.28,0,Segmen 1 (peringkat belanja 1)
14740,198,3,1448.21,1,Segmen 2 (peringkat belanja 2)
14741,12,6,1400.34,0,Segmen 1 (peringkat belanja 1)
14744,17,7,1099.98,0,Segmen 1 (peringkat belanja 1)
14745,113,5,1220.26,0,Segmen 1 (peringkat belanja 1)
14747,250,1,328.2,1,Segmen 2 (peringkat belanja 2)
14748,30,5,1415.75,0,Segmen 1 (peringkat belanja 1)
14752,44,1,389.64,1,Segmen 2 (peringkat belanja 2)
14753,88,1,563.15,1,Segmen 2 (peringkat belanja 2)
14754,45,2,638.05,1,Segmen 2 (peringkat belanja 2)
14755,10,11,5010.28,0,Segmen 1 (peringkat belanja 1)
14756,16,1,738.96,1,Segmen 2 (peringkat belanja 2)
14757,76,1,420.5,1,Segmen 2 (peringkat belanja 2)
14758,145,4,1484.06,1,Segmen 2 (peringkat belanja 2)
14759,5,3,1625.97,0,Segmen 1 (peringkat belanja 1)
14760,298,1,89.2,1,Segmen 2 (peringkat belanja 2)
14761,59,2,255.9,1,Segmen 2 (peringkat belanja 2)
14762,264,1,300.52,1,Segmen 2 (peringkat belanja 2)
14764,47,1,278.3,1,Segmen 2 (peringkat belanja 2)
14765,30,3,254.11,1,Segmen 2 (peringkat belanja 2)
14766,9,6,2473.37,0,Segmen 1 (peringkat belanja 1)
14768,18,2,192.60000000000002,1,Segmen 2 (peringkat belanja 2)
14769,3,8,10416.98,0,Segmen 1 (peringkat belanja 1)
14770,233,2,876.42,1,Segmen 2 (peringkat belanja 2)
14772,113,1,139.26,1,Segmen 2 (peringkat belanja 2)
14775,59,3,1011.9,1,Segmen 2 (peringkat belanja 2)
14776,52,11,2538.3,0,Segmen 1 (peringkat belanja 1)
14778,128,2,730.86,1,Segmen 2 (peringkat belanja 2)
14779,281,3,386.15,1,Segmen 2 (peringkat belanja 2)
14780,55,2,447.68,1,Segmen 2 (peringkat belanja 2)
14782,320,1,200.10000000000002,1,Segmen 2 (peringkat belanja 2)
14784,27,2,289.99,1,Segmen 2 (peringkat belanja 2)
14785,11,2,77.4,1,Segmen 2 (peringkat belanja 2)
14788,8,2,679.4399999999999,0,Segmen 1 (peringkat belanja 1)
14789,29,1,197.64,1,Segmen 2 (peringkat belanja 2)
14790,17,4,745.06,0,Segmen 1 (peringkat belanja 1)
14792,64,1,6.2,1,Segmen 2 (peringkat belanja 2)
14793,22,1,228.99,1,Segmen 2 (peringkat belanja 2)
14794,3,7,1319.91,0,Segmen 1 (peringkat belanja 1)
14795,167,1,131.45000000000002,1,Segmen 2 (peringkat belanja 2)
14796,2,17,7975.49,0,Segmen 1 (peringkat belanja 1)
14798,53,3,173.74,1,Segmen 2 (peringkat belanja 2)
14799,52,1,157.7,1,Segmen 2 (peringkat belanja 2)
14800,48,12,4331.79,0,Segmen 1 (peringkat belanja 1)
14801,62,1,189.34,1,Segmen 2 (peringkat belanja 2)
14803,163,3,845.55,1,Segmen 2 (peringkat belanja 2)
14804,9,1,353.27,1,Segmen 2 (peringkat belanja 2)
14805,16,4,546.4,0,Segmen 1 (peringkat belanja 1)
14806,76,1,193.39000000000001,1,Segmen 2 (peringkat belanja 2)
14808,40,8,2718.6,0,Segmen 1 (peringkat belanja 1)
14810,41,11,2085.33,0,Segmen 1 (peringkat belanja 1)
14813,370,2,152.88,1,Segmen 2 (peringkat belanja 2)
14815,37,2,778.5,1,Segmen 2 (peringkat belanja 2)
14816,198,1,271.85,1,Segmen 2 (peringkat belanja 2)
14817,201,2,1110.34,1,Segmen 2 (peringkat belanja 2)
14818,74,3,657.8,1,Segmen 2 (peringkat belanja 2)
14819,65,2,272.07,1,Segmen 2 (peringkat belanja 2)
14820,22,4,507.29,0,Segmen 1 (peringkat belanja 1)
14821,367,1,48.800000000000004,1,Segmen 2 (peringkat belanja 2)
14823,181,3,321.43,1,Segmen 2 (peringkat belanja 2)
14824,11,4,1127.71,0,Segmen 1 (peringkat belanja 1)
14825,4,12,2221.01,0,Segmen 1 (peringkat belanja 1)
14828,197,3,2139.76,1,Segmen 2 (peringkat belanja 2)
14829,30,4,697.55,0,Segmen 1 (peringkat belanja 1)
14830,54,1,188.88,1,Segmen 2 (peringkat belanja 2)
14834,18,6,1720.3,0,Segmen 1 (peringkat belanja 1)
14836,11,3,102.44999999999999,1,Segmen 2 (peringkat belanja 2)
14837,90,4,1649.5,0,Segmen 1 (peringkat belanja 1)
14840,268,1,62.85,1,Segmen 2 (peringkat belanja 2)
14841,54,6,3295.76,0,Segmen 1 (peringkat belanja 1)
14842,44,4,2824.69,0,Segmen 1 (peringkat belanja 1)
14844,64,4,3189.81,0,Segmen 1 (peringkat belanja 1)
14847,149,1,309.4,1,Segmen 2 (peringkat belanja 2)
14849,22,25,7930.54,0,Segmen 1 (peringkat belanja 1)
14850,312,1,325.75,1,Segmen 2 (peringkat belanja 2)
14851,24,2,511.35,1,Segmen 2 (peringkat belanja 2)
14852,59,6,2836.69,0,Segmen 1 (peringkat belanja 1)
14853,25,2,475.8,1,Segmen 2 (peringkat belanja 2)
14854,79,7,2740.03,0,Segmen 1 (peringkat belanja 1)
14855,120,2,645.65,1,Segmen 2 (peringkat belanja 2)
14856,37,3,1290.53,0,Segmen 1 (peringkat belanja 1)
14857,60,2,1173.12,1,Segmen 2 (peringkat belanja 2)
14859,13,4,1353.74,0,Segmen 1 (peringkat belanja 1)
14860,20,1,170.32,1,Segmen 2 (peringkat belanja 2)
14861,53,1,125.79,1,Segmen 2 (peringkat belanja 2)
14862,26,2,841.1999999999999,1,Segmen 2 (peringkat belanja 2)
14863,30,1,266.76,1,Segmen 2 (peringkat belanja 2)
14865,8,2,52.2,1,Segmen 2 (peringkat belanja 2)
14866,11,12,14389.9,0,Segmen 1 (peringkat belanja 1)
14867,186,3,710.28,1,Segmen 2 (peringkat belanja 2)
14868,4,8,2953.59,0,Segmen 1 (peringkat belanja 1)
14869,9,2,721.45,0,Segmen 1 (peringkat belanja 1)
14870,262,1,327.25,1,Segmen 2 (peringkat belanja 2)
14871,4,4,501.28000000000003,0,Segmen 1 (peringkat belanja 1)
14873,211,1,519.68,1,Segmen 2 (peringkat belanja 2)
14875,108,2,1465.3200000000002,1,Segmen 2 (peringkat belanja 2)
14878,13,9,1476.09,0,Segmen 1 (peringkat belanja 1)
14880,78,3,690.59,1,Segmen 2 (peringkat belanja 2)
14881,20,1,255.4,1,Segmen 2 (peringkat belanja 2)
14882,27,2,589.7,1,Segmen 2 (peringkat belanja 2)
14883,19,6,761.59,0,Segmen 1 (peringkat belanja 1)
14885,132,1,765.3199999999999,1,Segmen 2 (peringkat belanja 2)
14886,253,1,364.8,1,Segmen 2 (peringkat belanja 2)
14887,80,1,1862.0,1,Segmen 2 (peringkat belanja 2)
14888,208,1,369.2,1,Segmen 2 (peringkat belanja 2)
14889,337,1,135.9,1,Segmen 2 (peringkat belanja 2)
14890,254,1,125.65,1,Segmen 2 (peringkat belanja 2)
14891,149,2,554.38,1,Segmen 2 (peringkat belanja 2)
14893,10,2,1237.8500000000001,0,Segmen 1 (peringkat belanja 1)
14894,86,1,655.75,1,Segmen 2 (peringkat belanja 2)
14895,8,20,11138.710000000001,0,Segmen 1 (peringkat belanja 1)
14896,205,2,468.77000000000004,1,Segmen 2 (peringkat belanja 2)
14897,8,4,1366.38,0,Segmen 1 (peringkat belanja 1)
14898,24,6,1269.31,0,Segmen 1 (peringkat belanja 1)
14901,12,9,1421.29,0,Segmen 1 (peringkat belanja 1)
14902,26,1,332.66,1,Segmen 2 (peringkat belanja 2)
14903,22,5,2795.33,0,Segmen 1 (peringkat belanja 1)
14904,3,2,1025.44,0,Segmen 1 (peringkat belanja 1)
14905,158,2,616.15,1,Segmen 2 (peringkat belanja 2)
14907,4,7,3501.1,0,Segmen 1 (peringkat belanja 1)
14908,75,1,277.8,1,Segmen 2 (peringkat belanja 2)
14910,3,4,434.35,0,Segmen 1 (peringkat belanja 1)
14911,2,201,143711.17,0,Segmen 1 (peringkat belanja 1)
14912,17,2,867.85,1,Segmen 2 (peringkat belanja 2)
14913,36,4,1227.43,0,Segmen 1 (peringkat belanja 1)
14915,92,2,307.48,1,Segmen 2 (peringkat belanja 2)
14916,71,4,1268.98,0,Segmen 1 (peringkat belanja 1)
14918,116,2,1610.15,1,Segmen 2 (peringkat belanja 2)
14920,213,2,977.77,1,Segmen 2 (peringkat belanja 2)
14921,31,2,1316.07,1,Segmen 2 (peringkat belanja 2)
14923,51,1,749.1,1,Segmen 2 (peringkat belanja 2)
14924,246,1,310.05,1,Segmen 2 (peringkat belanja 2)
14929,33,1,223.88,1,Segmen 2 (peringkat belanja 2)
14930,109,3,2362.96,1,Segmen 2 (peringkat belanja 2)
14931,5,5,1257.68,0,Segmen 1 (peringkat belanja 1)
14932,366,1,363.53,1,Segmen 2 (peringkat belanja 2)
14934,82,2,1890.94,1,Segmen 2 (peringkat belanja 2)
14935,298,1,1784.71,1,Segmen 2 (peringkat belanja 2)
14936,34,8,8137.02,0,Segmen 1 (peringkat belanja 1)
14937,57,3,1621.88,0,Segmen 1 (peringkat belanja 1)
14944,30,12,5900.25,0,Segmen 1 (peringkat belanja 1)
14946,15,1,100.9,1,Segmen 2 (peringkat belanja 2)
14947,73,2,290.82,1,Segmen 2 (peringkat belanja 2)
14948,24,6,1101.97,0,Segmen 1 (peringkat belanja 1)
14950,20,1,371.2,1,Segmen 2 (peringkat belanja 2)
14951,80,1,311.69,1,Segmen 2 (peringkat belanja 2)
14952,60,11,8099.49,0,Segmen 1 (peringkat belanja 1)
14953,26,1,285.67,1,Segmen 2 (peringkat belanja 2)
14954,13,1,294.85,1,Segmen 2 (peringkat belanja 2)
14957,254,1,58.49,1,Segmen 2 (peringkat belanja 2)
14958,148,3,483.72999999999996,1,Segmen 2 (peringkat belanja 2)
14959,65,4,695.42,1,Segmen 2 (peringkat belanja 2)
14960,9,2,221.27,1,Segmen 2 (peringkat belanja 2)
14961,11,9,7044.68,0,Segmen 1 (peringkat belanja 1)
14962,271,1,126.7,1,Segmen 2 (peringkat belanja 2)
14963,10,5,1472.34,0,Segmen 1 (peringkat belanja 1)
14964,248,1,206.21,1,Segmen 2 (peringkat belanja 2)
14965,97,2,596.09,1,Segmen 2 (peringkat belanja 2)
14966,15,1,183.02,1,Segmen 2 (peringkat belanja 2)
14967,50,1,463.8,1,Segmen 2 (peringkat belanja 2)
14968,31,1,147.59,1,Segmen 2 (peringkat belanja 2)
14970,69,4,1592.06,0,Segmen 1 (peringkat belanja 1)
14971,36,3,1097.98,0,Segmen 1 (peringkat belanja 1)
14972,129,1,114.77,1,Segmen 2 (peringkat belanja 2)
14973,108,3,1314.45,1,Segmen 2 (peringkat belanja 2)
14974,38,1,89.94,1,Segmen 2 (peringkat belanja 2)
14975,58,1,279.94,1,Segmen 2 (peringkat belanja 2)
14976,58,7,790.86,0,Segmen 1 (peringkat belanja 1)
14978,73,5,1921.3700000000001,0,Segmen 1 (peringkat belanja 1)
14981,247,1,102.12,1,Segmen 2 (peringkat belanja 2)
14984,20,2,202.37,1,Segmen 2 (peringkat belanja 2)
14985,199,2,292.01,1,Segmen 2 (peringkat belanja 2)
14987,16,2,326.4,1,Segmen 2 (peringkat belanja 2)
14988,212,1,334.54,1,Segmen 2 (peringkat belanja 2)
14995,39,2,231.98000000000002,1,Segmen 2 (peringkat belanja 2)
14997,47,3,546.1999999999999,1,Segmen 2 (peringkat belanja 2)
14998,171,2,414.87,1,Segmen 2 (peringkat belanja 2)
15000,48,1,490.52,1,Segmen 2 (peringkat belanja 2)
15002,116,4,1641.76,1,Segmen 2 (peringkat belanja 2)
15004,148,1,1220.77,1,Segmen 2 (peringkat belanja 2)
15005,16,28,6295.37,0,Segmen 1 (peringkat belanja 1)
15006,52,1,480.38,1,Segmen 2 (peringkat belanja 2)
15007,160,1,156.91,1,Segmen 2 (peringkat belanja 2)
15009,13,3,1259.43,0,Segmen 1 (peringkat belanja 1)
15010,36,1,308.94,1,Segmen 2 (peringkat belanja 2)
15012,54,2,405.04,1,Segmen 2 (peringkat belanja 2)
15014,44,2,257.67,1,Segmen 2 (peringkat belanja 2)
15016,173,1,170.04,1,Segmen 2 (peringkat belanja 2)
15017,34,1,125.58,1,Segmen 2 (peringkat belanja 2)
15018,39,3,496.21000000000004,1,Segmen 2 (peringkat belanja 2)
15019,267,1,252.81,1,Segmen 2 (peringkat belanja 2)
15021,9,9,1871.77,0,Segmen 1 (peringkat belanja 1)
15022,12,4,852.39,0,Segmen 1 (peringkat belanja 1)
15023,4,11,6720.41,0,Segmen 1 (peringkat belanja 1)
15024,10,10,1636.43,0,Segmen 1 (peringkat belanja 1)
15025,34,1,361.96,1,Segmen 2 (peringkat belanja 2)
15026,81,3,469.0,1,Segmen 2 (peringkat belanja 2)
15027,31,4,1066.1499999999999,0,Segmen 1 (peringkat belanja 1)
15028,9,4,627.13,0,Segmen 1 (peringkat belanja 1)
